"callsign","lat","lon","addr2"
"VA7KU","49.142900","-122.865500","SURREY"
"VA7LGB","49.186400","-123.113200","RICHMOND"
"VA7LJP","49.160200","-123.114000","RICHMOND"
"VA7LPH","49.103400","-122.654400","LANGLEY"
"VA7LVR","49.103400","-122.654400","LANGLEY"
"VA7LZY","48.783300","-123.699700","Duncan"
"VA7MBM","49.315700","-122.744690","COQUITLAM"
"VA7MDN","49.107800","-122.865100","SURREY"
"VA7MFY","49.006400","-123.693290","Thetis Island"
"VA7MHC","48.786200","-123.283900","PENDER ISLAND"
"VA7MIB","49.352300","-123.115900","NORTH VANCOUVER"
"VA7MLH","49.276900","-123.089100","VANCOUVER"
"VA7MRN","49.113400","-122.906700","DELTA"
"VA7MRX","49.274300","-122.758200","PORT COQUITLAM"
"VA7MTL","49.276900","-123.089100","VANCOUVER"
"VA7NEN","49.107800","-122.865100","SURREY"
"VA7NFD","49.322900","-124.324600",""
"VA7NLL","49.839600","-119.444900","KELOWNA"
"VA7NNE","50.041500","-125.214400","Quathiaski Cove"
"VA7NOC","49.183000","-123.974990","NANAIMO"
"VA7NPT","49.239400","-122.853200","COQUITLAM"
"VA7OAR","48.786400","-123.954300","Mesachie Lake"
"VA7OKV","49.885100","-119.489200","KELOWNA"
"VA7OPC","49.142900","-122.865500","SURREY"
"VA7OUR","49.268000","-123.168000","Vancouver"
"VA7OWW","49.885100","-119.489200","KELOWNA"
"VA7PAI","49.133600","-123.114300","Richmond"
"VA7PGC","49.213000","-123.096300","Vancouver"
"VA7PLE","49.684400","-124.930300","COMOX"
"VA7POI","49.296700","-122.845690","PORT MOODY"
"VA7PPX","49.160200","-123.114000","Richmond"
"VA7PXK","49.274300","-122.758200","COQUITLAM"
"VA7QBD","49.352500","-124.446900","QUALICUM BEACH"
"VA7QBE","49.352500","-124.446900","QUALICUM BEACH"
"VA7QIU","49.257900","-123.131200","Vancouver"
"VA7QMC","49.145600","-123.176500","RICHMOND"
"VA7RAQ","49.229800","-122.609700","Maple Ridge"
"VA7RFN","49.247800","-123.090500","VANCOUVER"
"VA7RJJ","49.257900","-123.131200","VANCOUVER"
"VA7RKY","49.349400","-123.047400","NORTH VANCOUVER"
"VA7RMK","50.878000","-119.484800","Sorrento"
"VA7RPH","49.322900","-124.324600","PARKSVILLE"
"VA7RQ","49.346370","-124.398640","QUALICUM BEACH"
"VA7SDR","49.023400","-123.061700","DELTA"
"VA7SFO","48.436100","-123.409700","Victoria"
"VA7SGL","49.135000","-122.303900","MISSION"
"VA7SHN","49.685700","-124.995300","Courtenay"
"VA7SJS","49.276200","-123.066700","VANCOUVER"
"VA7SMF","49.341200","-123.201400","WEST VANCOUVER"
"VA7SQ","49.186400","-123.113200",""
"VA7SQL","49.231500","-122.929190","BURNABY"
"VA7SRL","48.993100","-123.821700","Ladysmith"
"VA7SWT","48.488300","-123.410790","Victoria"
"VA7SXP","49.324600","-123.118600","NORTH VANCOUVER"
"VA7SXS","48.832500","-124.049600","Lake Cowichan"
"VA7SZA","49.272600","-123.007000","BURNABY"
"VA7SZB","49.272600","-123.007000","BURNABY"
"VA7SZQ","48.453800","-123.337400","Victoria"
"VA7TFW","48.436100","-123.409700","Victoria"
"VA7TGN","49.006400","-123.693290","THETIS ISLAND"
"VA7TIO","49.229600","-122.891400","New Westminster"
"VA7TRA","49.023400","-123.061700","DELTA"
"VA7TSY","49.267500","-122.929590","BURNABY"
"VA7TZ","49.873300","-119.543100","WEST KELOWNA"
"VA7VAR","49.276900","-123.089100","VANCOUVER"
"VA7VET","49.390200","-121.440500","HOPE"
"VA7VIT","49.330800","-123.141400","WEST VANCOUVER"
"VA7VN","50.499600","-120.799100","Logan Lake"
"VA7VNC","48.436100","-123.409700","Victoria"
"VA7VU","49.160200","-123.114000","RICHMOND"
"VA7WAM","49.103400","-122.654400","Langley"
"VA7WJE","49.239400","-122.853200","COQUITLAM"
"VA7WKX","49.243900","-123.040400","VANCOUVER"
"VA7WLM","49.352500","-124.446900","QUALICUM BEACH"
"VA7WOG","48.783300","-123.699700","Duncan"
"VA7WWA","49.275500","-123.128300","Vancouver"
"VA7WY","49.229600","-122.891400","Vancouver"
"VA7XAO","49.213900","-123.134800","VANCOUVER"
"VA7XCY","49.145600","-123.176500","RICHMOND"
"VA7XE","49.188000","-122.846000","SURREY"
"VA7XPP","49.160200","-123.114000","Richmond"
"VA7XTP","49.172502","-121.938597","Chilliwack"
"VA7YLK","49.839600","-119.444900","Kelowna"
"VA7ZHE","49.267500","-122.976290","BURNABY"
"VA7ZJQ","49.145600","-123.176500","RICHMOND"
"VE7AAP","49.047100","-122.241100","ABBOTSFORD"
"VE7AKE","49.175700","-121.930100","Chilliwack"
"VE7BUA","49.269100","-122.686100","Abbotsford"
"VE7BWN","49.247800","-123.090500","VANCOUVER"
"VE7CLO","49.133600","-123.114300","Richmond"
"VE7CLX","49.091134","-123.081506",""
"VE7CSN","48.739500","-123.615700","Cowichan Bay"
"VE7CVE","49.680500","-124.979200","Courtenay"
"VE7CZT","49.275500","-123.128300","Vancouver"
"VE7DBD","49.884900","-119.414900","KELOWNA"
"VE7DEQ","48.890800","-123.539800","SALT SPRING ISLAND"
"VE7DIL","48.488300","-123.410790","Victoria"
"VE7EPJ","49.253011","-123.111718",""
"VE7ESH","49.229800","-122.609700","Maple Ridge"
"VE7FEN","48.463200","-123.366200","Victoria"
"VE7FRI","48.890800","-123.539800","SALT SPRING ISLAND"
"VE7FTB","49.653405","-125.046387",""
"VE7GCX","48.488300","-123.410790","Victoria"
"VE7GM","51.300000","-121.400000",""
"VE7GMJ","50.151600","-125.261900","Heriot Bay"
"VE7GPE","49.268000","-123.168000","VANCOUVER"
"VE7GXR","49.228500","-123.185000","VANCOUVER"
"VE7HWY","49.885100","-119.489200","KELOWNA"
"VE7IDL","49.047100","-122.241100","Abbotsford"
"VE7ILL","48.453800","-123.337400","Victoria"
"VE7JCW","49.100200","-117.700000","TRAIL"
"VE7JFS","49.230900","-122.998090",""
"VE7JHI","49.098600","-116.510400","Creston"
"VE7JLX","49.243900","-123.040400","VANCOUVER"
"VE7JQI","50.151600","-125.261900","Heriot Bay"
"VE7JVE","49.245800","-122.773400","Port Coquitlam"
"VE7JVT","49.274300","-122.758200","COQUITLAM"
"VE7KFL","49.267500","-122.929590","BURNABY"
"VE7KLO","48.783300","-123.699700","Duncan"
"VE7KMQ","49.268000","-123.168000","VANCOUVER"
"VE7KNW","49.078600","-123.073500","DELTA"
"VE7LRD","49.835000","-119.615700","West Kelowna"
"VE7LUI","49.352300","-123.115900","North Vancouver"
"VE7LVB","49.416300","-124.654900","BOWSER"
"VE7LZA","49.239400","-122.853200","COQUITLAM"
"VE7MJV","49.171700","-121.951200","CHILLIWACK"
"VE7MPV","50.699800","-119.282790","Salmon Arm"
"VE7MTF","49.247800","-123.090500","VANCOUVER"
"VE7NHQ","49.183000","-123.974990","NANAIMO"
"VE7NIH","55.715700","-120.134700","Pouce Coupe"
"VE7NLL","49.839600","-119.444900","KELOWNA"
"VE7NNS","49.239400","-122.853200","COQUITLAM"
"VE7NTR","50.041500","-125.214400","Quathiaski Cove"
"VE7NYC","49.268000","-123.168000","VANCOUVER"
"VE7OBP","48.783300","-123.699700","Duncan"
"VE7OMO","49.352500","-124.446900","QUALICUM BEACH"
"VE7ONG","49.245800","-122.773400","COQUITLAM"
"VE7OTS","48.418800","-123.327690","VICTORIA"
"VE7PBA","49.416300","-124.654900","BOWSER"
"VE7PWK","49.175700","-121.930100","Chilliwack"
"VE7PXN","49.684400","-124.930300","Comox"
"VE7QNC","49.247800","-123.090500","Vancouver"
"VE7RRX","49.229600","-122.891400","Vancouver"
"VE7RSF","49.239800","-124.064200","QUATHIASKI COVE"
"VE7RUV","48.424900","-123.365100","Victoria"
"VE7RWX","49.269100","-122.686100","PITT MEADOWS"
"VE7SEQ","49.276200","-123.066700","VANCOUVER"
"VE7SGG","49.416300","-124.654900","Bowser"
"VE7SHM","48.783300","-123.699700","duncan nc"
"VE7SSU","48.652700","-123.427890","NORTH SAANICH"
"VE7STQ","48.783300","-123.699700","Duncan"
"VE7SWY","49.324000","-123.083800","NORTH VANCOUVER"
"VE7TDL","49.054800","-122.321600","ABBOTSFORD"
"VE7TDW","50.699800","-119.282790","Salmon Arm"
"VE7THE","48.418800","-123.327690","Victoria"
"VE7TRQ","49.263200","-123.239200","Vancouver"
"VE7TYB","49.782700","-125.049100","Merville"
"VE7UVS","53.909000","-122.766400","PRINCE GEORGE"
"VE7VJG","49.708800","-124.914700","Lazo"
"VE7VMS","49.006400","-123.693290","Thetis Island"
"VE7VNC","50.151600","-125.261900","Heriot Bay"
"VE7VOG","49.262200","-123.092800","Vancouver"
"VE7VYT","48.890800","-123.539800","SALT SPRING ISLAND"
"VE7WBK","49.835000","-119.615700","WEST KELOWNA"
"VE7WEY","49.006400","-123.693290","Thetis Island"
"VE7WWA","50.699800","-119.282790","Salmon Arm"
"VE7XQX","49.346600","-123.099700","North Vancouver"
"VE7XXZ","49.233400","-124.799800","PORT ALBERNI"
"VE7YDA","48.442300","-123.321600","Victoria"
"VE7YHF","48.436400","-123.358000","Victoria"
"VE7YKU","48.442300","-123.321600","Victoria"
"VE7YYM","48.406000","-123.517700","Victoria"
"VE7ZAK","49.170800","-122.732900","Surrey"
"VE7ZCF","49.160200","-123.114000","Richmond"
"VE7ZOW","53.106000","-121.575700","WELLS"
"VE7ZZN","48.786200","-123.283900","LIONS BAY"
"VE7ZZO","49.235900","-124.066990","Nanaimo"
"VA7ROS","44.527843","-79.189453","SURREY"
"VA7EZE","54.057291","-123.780459","VANDERHOOF"
"VE7WAX","48.421180","-123.404536","Victoria"
"VE7XGD","49.186667","-122.793333","SURREY"
"VA7JLF","49.021098","-123.077322","Delta"
"VE7IRL","49.413180","-123.093271","Mission"
"VA7KH","48.419916","-123.375328","VICTORIA"
"VA7FH","48.427674","-123.348846","victoria"
"VE7SO","52.217817","-125.265181","NIMPO LAKE"
"VA7XO","50.302225","-119.232623",""
"VE7ZCC","49.210421","-123.222656","SURREY"
"VE7CXZ","48.454883","-123.359932","Victoria"
"VA7XGD","49.190500","-122.810900","SURREY"
"VE7ZYL","49.190500","-122.810900","SURREY"
"VA7ACQ","48.464413","-123.395442","VICTORIA"
"VA7FKU","49.128800","-122.767000","Surrey"
"VE7KLZ","49.164045","-123.125946","RICHMOND"
"VE7KPM","48.558031","-123.404819","VICTORIA"
"VA7ADR","49.171700","-121.951200","CHILLIWACK"
"VA7RBW","49.160200","-123.114000","RICHMOND"
"VE7NDX","50.258300","-119.266700","Vernon"
"VE7DR","49.010261","-118.481629","GRAND FORKS"
"VA7SD","49.018508","-122.779684","Comox"
"VA7AHK","50.000678","-123.134766","Whistler"
"VA7SY","48.457692","-123.441884","VICTORIA"
"VA7VRV","49.461988","-120.385137","PRINCETON"
"VE7NQ","50.408618","-115.884321","INVERMERE"
"VE7NEM","49.128165","-122.626884",""
"VE7WLK","49.978333","-125.210000","Campbell River"
"VA7HM","48.457925","-123.441739","VICTORIA"
"VE7BTZ","48.469614","-123.485985","VICTORIA"
"VE7HPW","48.442300","-123.321600","VICTORIA"
"VE7ZTH","48.427723","-123.366986","VICTORIA"
"VA7SZ","50.228333","-119.210000","COLDSTREAM"
"VA7ZOT","48.436100","-123.409700","VICTORIA"
"VE7QCW","50.335873","-125.912382","Sayward"
"VA7CIW","50.258300","-119.266700","VERNON"
"VE7HCC","49.274734","-124.773002","PORT ALBERNI"
"VA7QIH","50.041500","-125.214400","Quathiaski Cove"
"VE7NDP","49.291329","-122.807616",""
"VE7XK","50.106500","-120.781490","MERRITT"
"VE7DTL","49.885100","-119.489200","KELOWNA"
"VE7XWA","49.137245","-122.317056",""
"VE7MB","49.181703","-122.849121","ALDERGROVE"
"VA7HJS","49.175700","-121.930100","Chilliwack"
"VA7SPM","49.770000","-123.126667","BRACKENDALE"
"VA7XAK","49.692627","-115.992699",""
"VA7ABV","50.708100","-120.381300","KAMLOOPS"
"VA7ABW","48.463200","-123.366200","VICTORIA"
"VA7ACN","49.232000","-123.089900","VANCOUVER"
"VA7ACU","49.133600","-123.114300","RICHMOND"
"VA7ACV","49.190500","-122.810900","SURREY"
"VA7ACY","49.324900","-124.407600","ERRINGTON"
"VA7ACZ","49.680500","-124.979200","COURTENAY"
"VA7ADE","48.474000","-123.311800","VICTORIA"
"VA7ADF","48.783300","-123.699700","DUNCAN"
"VA7ADH","49.229800","-122.609700","MAPLE RIDGE"
"VA7ADK","49.235900","-123.149000","VANCOUVER"
"VA7ADL","49.133600","-123.114300","RICHMOND"
"VA7ADQ","49.051600","-122.276400","ABBOTSFORD"
"VA7ADU","49.684400","-124.930300","COMOX"
"VA7ADW","49.213000","-123.096300","VANCOUVER"
"VA7ADX","48.446500","-123.510400","VICTORIA"
"VA7AHC","49.103400","-122.654400","LANGLEY"
"VA7AJP","49.753200","-123.133500","GARIBALDI HIGHLANDS"
"VA7AKV","49.188000","-122.846000","Surrey"
"VA7ALZ","49.103400","-122.654400","Langley"
"VA7AMT","49.264035","-123.185165","VANCOUVER"
"VA7ANL","49.268000","-123.168000","VANCOUVER"
"VA7AOB","49.684400","-124.930300","COMOX"
"VA7APW","49.232000","-123.089900","VANCOUVER"
"VA7AVA","49.274300","-122.758200","Port Coquitlam"
"VA7AVL","49.325300","-122.950990","NORTH VANCOUVER"
"VA7AXZ","49.352300","-123.115900","NORTH VANCOUVER"
"VA7AZA","50.708100","-120.381300",""
"VA7AZW","48.587100","-123.432100","SAANICHTON"
"VA7BBO","49.247300","-123.209900","VANCOUVER"
"VA7BCN","49.276800","-123.039100","VANCOUVER"
"VA7BEH","49.171700","-121.951200",""
"VA7BEO","48.436100","-123.409700","VICTORIA"
"VA7BFF","49.500600","-115.766700","CRANBROOK"
"VA7BGE","49.884900","-119.414900","KELOWNA"
"VA7BGN","49.277300","-123.113200","VANCOUVER"
"VA7BJJ","49.175700","-121.930100","CHILLIWACK"
"VA7BJK","49.006400","-123.693290","Thetis Island"
"VA7BLG","49.272600","-123.007000","BURNABY"
"VA7BMS","49.219700","-124.001200","NANAIMO"
"VA7BSB","49.160200","-123.114000","RICHMOND"
"VA7BTW","50.708100","-120.381300","Kamloops"
"VA7BUK","48.993100","-123.821700","LADYSMITH"
"VA7BUS","49.128200","-122.766300","SURREY"
"VA7BWC","48.890800","-123.539800","SALT SPRING ISLAND"
"VA7BWQ","49.171700","-121.951200","CHILLIWACK"
"VA7BYB","49.296700","-122.845690","PORT MOODY"
"VA7CAF","49.599000","-119.690200","SUMMERLAND"
"VA7CBW","49.038200","-122.827400","SURREY"
"VA7CCM","49.054800","-122.321600","ABBOTSFORD"
"VA7CDI","48.783300","-123.699700","DUNCAN"
"VA7CFU","53.952200","-122.760900","PRINCE GEORGE"
"VA7CHF","49.248800","-123.000690","BURNABY"
"VA7CHK","49.245800","-122.773400","PORT COQUITLAM"
"VA7CIG","49.303400","-123.144800","VANCOUVER"
"VA7CJD","49.684400","-124.930300","COMOX"
"VA7CJH","48.418800","-123.327690","VICTORIA"
"VA7CLN","49.276800","-123.039100","VANCOUVER"
"VA7CMI","48.783300","-123.699700","DUNCAN"
"VA7COA","48.587100","-123.432100","SAANICHTON"
"VA7CQT","49.296700","-122.845690","PORT MOODY"
"VA7CRL","49.322900","-124.324600","PARKSVILLE"
"VA7CTJ","49.352300","-123.115900","NORTH VANCOUVER"
"VA7CWZ","49.162000","-123.175500","RICHMOND"
"VA7DBF","48.436100","-123.409700","VICTORIA"
"VA7DCK","49.106579","-122.742176",""
"VA7DEH","49.352300","-123.115900","NORTH VANCOUVER"
"VA7DFN","51.565600","-121.173800","LONE BUTTE"
"VA7DFU","48.783300","-123.699700","DUNCAN"
"VA7DHW","49.276800","-123.039100","VANCOUVER"
"VA7DHX","49.257900","-123.131200","Vancouver"
"VA7DJL","49.103400","-122.654400","LANGLEY"
"VA7DKS","49.254100","-123.146190","Vancouver"
"VA7DLS","49.324000","-123.083800","NORTH VANCOUVER"
"VA7DLX","49.649700","-124.949290","Royston"
"VA7DLZ","49.324900","-124.407600","ERRINGTON"
"VA7DON","48.993100","-123.821700","LADYSMITH"
"VA7DSE","49.113400","-122.906700","DELTA"
"VA7DWP","49.296700","-122.845690","PORT MOODY"
"VA7DXB","49.684400","-124.930300","Ladysmith"
"VA7DXL","49.684400","-124.930300","Ladysmith"
"VA7DYK","49.213900","-123.134800","SURREY"
"VA7EAF","49.171700","-121.951200","CHILLIWACK"
"VA7EAG","49.274300","-122.758200","COQUITLAM"
"VA7EAJ","49.276800","-123.039100","VANCOUVER"
"VA7EBE","49.103400","-122.654400","Langley"
"VA7ECH","49.320500","-123.056700","NORTH VANCOUVER"
"VA7EFD","49.884900","-119.414900","KELOWNA"
"VA7EGD","49.230900","-122.998090","BURNABY"
"VA7EJC","48.474000","-123.311800","VICTORIA"
"VA7ELA","49.188000","-122.846000","SURREY"
"VA7EMZ","49.274300","-122.758200","COQUITLAM"
"VA7EOR","49.006400","-123.693290","Thetis Island"
"VA7EU","49.273436","-122.897661","BURNABY"
"VA7EWE","49.175700","-121.930100","CHILLIWACK"
"VA7FAK","49.274300","-122.758200","PORT COQUITLAM"
"VA7FBW","49.685700","-124.995300","COURTENAY"
"VA7FD","49.212500","-122.917590","New Westminster"
"VA7FDH","48.488300","-123.410790","Victoria"
"VA7FGP","49.988900","-125.236800","Campbell River"
"VA7FIL","49.264339","-123.066797","Vancouver"
"VA7FIR","49.245800","-122.773400","PORT COQUITLAM"
"VA7FLE","49.684400","-124.930300","Victoria"
"VA7FLW","49.182700","-122.880500","Surrey"
"VA7FOG","49.685700","-124.995300","COURTENAY"
"VA7FWG","49.231500","-122.929190","NEW WESTMINSTER"
"VA7FZ","49.496900","-119.598690","PENTICTON"
"VA7GCB","49.171700","-121.951200","CULTUS LAKE"
"VA7GCG","49.245800","-122.773400","PORT COQUITLAM"
"VA7GDN","49.276800","-123.039100","VANCOUVER"
"VA7GDS","49.352500","-124.446900","QUALICUM BEACH"
"VA7GFS","49.248800","-123.000690","BURNABY"
"VA7GHI","49.162000","-123.175500","RICHMOND"
"VA7GLD","49.171700","-121.951200","CULTUS LAKE"
"VA7GMK","49.170800","-122.732900",""
"VA7GMS","49.267500","-122.976290","BURNABY"
"VA7GMT","48.652700","-123.427890","Sidney"
"VA7GNC","49.276800","-123.039100","VANCOUVER"
"VA7GPM","49.188000","-122.846000","SURREY"
"VA7GSG","49.171700","-121.951200","CHILLIWACK"
"VA7GTI","49.175700","-121.930100","CHILLIWACK"
"VA7GTM","49.988900","-125.236800","CAMPBELL RIVER"
"VA7GUB","48.418800","-123.327690","VICTORIA"
"VA7HEB","49.171700","-121.951200","CHILLIWACK"
"VA7HEL","49.320500","-123.056700","North Vancouver"
"VA7HFD","49.274300","-122.758200","PORT COQUITLAM"
"VA7HLG","49.103400","-122.654400","LANGLEY"
"VA7HLY","48.652700","-123.427890","NORTH SAANICH"
"VA7HNL","49.212500","-122.917590","New Westminster"
"VA7IAA","49.213000","-123.096300","VANCOUVER"
"VA7IDH","48.488300","-123.410790","VICTORIA"
"VA7IJP","49.256100","-122.856200","COQUITLAM"
"VA7IMF","49.160200","-123.114000","RICHMOND"
"VA7IMH","49.229800","-122.609700","MAPLE RIDGE"
"VA7IMN","49.133600","-123.114300","RICHMOND"
"VA7IN","48.587100","-123.432100","VICTORIA"
"VA7ISH","49.900500","-119.481200",""
"VA7JBA","49.171700","-121.951200","CHILLIWACK"
"VA7JBD","49.257900","-123.131200","VANCOUVER"
"VA7JBO","49.276800","-123.039100",""
"VA7JBS","49.171700","-121.951200","CHILLIWACK"
"VA7JCG","49.229000","-122.951890","BURNABY"
"VA7JCS","48.652700","-123.427890","SIDNEY"
"VA7JCX","49.325300","-122.950990",""
"VA7JDH","49.235900","-123.149000","VANCOUVER"
"VA7JDK","49.254100","-123.146190","VANCOUVER"
"VA7JFT","49.190500","-122.810900","SURREY"
"VA7JGA","49.128800","-122.767000","SURREY"
"VA7JHZ","49.213900","-123.134800","VANCOUVER"
"VA7JKL","49.988900","-125.236800","Campbell River"
"VA7JNC","48.474000","-123.311800","VICTORIA"
"VA7JPG","48.414500","-123.361400","VICTORIA"
"VA7JTC","48.463200","-123.366200","VICTORIA"
"VA7JTH","48.424900","-123.365100","VICTORIA"
"VA7JTS","48.474000","-123.311800","VICTORIA"
"VA7JWM","49.257900","-123.131200","VANCOUVER"
"VA7JWQ","49.186192","-123.855400",""
"VA7JWT","48.436400","-123.358000","VICTORIA"
"VA7KBF","48.406000","-123.517700","VICTORIA"
"VA7KDK","54.018900","-124.001800","Vanderhoof"
"VA7KDX","49.315700","-122.744690","Coquitlam"
"VA7KE","49.332800","-123.026300","NORTH VANCOUVER"
"VA7KFW","48.587100","-123.432100","SAANICHTON"
"VA7KHC","49.272600","-123.007000","BURNABY"
"VA7KKB","49.753200","-123.133500","Garibaldi Highlands"
"VA7KMT","49.680500","-124.979200","COURTENAY"
"VA7KOK","49.162000","-123.175500","RICHMOND"
"VA7KOZ","49.232000","-123.089900","VANCOUVER"
"VA7KPQ","49.248600","-123.120200","VANCOUVER"
"VA7KPU","49.142900","-122.865500","Surrey"
"VA7KRK","49.113400","-122.906700","DELTA"
"VA7KTN","49.276800","-123.039100","VANCOUVER"
"VA7KWB","49.128800","-122.767000","Surrey"
"VA7KYC","49.225500","-123.068100","VANCOUVER"
"VA7LBB","49.145000","-122.793333",""
"VA7LBR","49.484300","-117.296400","NELSON"
"VA7LCQ","49.078600","-123.073500",""
"VA7LFC","48.446500","-123.510400","VICTORIA"
"VA7LID","48.424900","-123.365100","VICTORIA"
"VA7LIY","49.160200","-123.114000","RICHMOND"
"VA7LJW","49.006400","-123.693290","Thetis Island"
"VA7LMA","49.006400","-123.693290","Thetis Island"
"VA7LRC","48.446500","-123.510400","VICTORIA"
"VA7LRD","49.496900","-119.598690","OLIVER"
"VA7LRJ","49.245800","-122.773400","PORT COQUITLAM"
"VA7LSH","49.900500","-119.481200",""
"VA7LSO","49.081700","-122.369400","ABBOTSFORD"
"VA7LSY","49.349700","-122.975500",""
"VA7LUN","49.252500","-123.065290","VANCOUVER"
"VA7LUO","49.330800","-123.141400","WEST VANCOUVER"
"VA7LXS","49.209600","-122.997800",""
"VA7LZH","49.341200","-123.201400","WEST VANCOUVER"
"VA7LZM","49.160200","-123.114000","RICHMOND"
"VA7MCY","49.680200","-115.979400","KIMBERLEY"
"VA7MEN","49.477400","-124.825400","FANNY BAY"
"VA7MFA","49.680500","-124.979200","Courtenay"
"VA7MFH","49.149400","-122.906700","Delta"
"VA7MHF","49.006400","-123.693290","THETIS ISLAND"
"VA7MHL","49.267200","-123.200400","VANCOUVER"
"VA7MIQ","49.243900","-123.040400","VANCOUVER"
"VA7MKH","49.023400","-123.061700","DELTA"
"VA7MKS","49.680500","-124.979200","COURTENAY"
"VA7MKW","49.213900","-123.134800","VANCOUVER"
"VA7MLD","49.245800","-122.773400","COQUITLAM"
"VA7MLR","49.233400","-124.799800","PORT ALBERNI"
"VA7MOR","49.081700","-122.369400",""
"VA7MPN","49.276800","-123.039100","VANCOUVER"
"VA7MPV","49.684400","-124.930300","COMOX"
"VA7MRQ","49.160200","-123.114000","RICHMOND"
"VA7MSK","49.175700","-121.930100","CHILLIWACK"
"VA7MSP","49.171700","-121.951200","CHILLIWACK"
"VA7MTR","51.528400","-120.881300","BRIDGE LAKE"
"VA7MUK","48.783300","-123.699700","DUNCAN"
"VA7NEG","49.267500","-122.976290","BURNABY"
"VA7NER","48.463200","-123.366200","VICTORIA"
"VA7NF","49.182700","-122.880500","Surrey"
"VA7NJL","49.980500","-125.224300","Campbell River"
"VA7NJR","50.217000","-126.548000","WOSS"
"VA7NLN","49.276800","-123.039100","VANCOUVER"
"VA7NM","49.708800","-124.914700","LAZO"
"VA7NMS","49.175700","-121.930100","CHILLIWACK"
"VA7NNM","49.332800","-123.026300","NORTH VANCOUVER"
"VA7NOL","49.477400","-124.825400","FANNY BAY"
"VA7NOM","48.463200","-123.366200","VICTORIA"
"VA7NOW","49.268000","-123.168000","VANCOUVER"
"VA7NSM","48.463200","-123.366200","Victoria"
"VA7OCD","49.230900","-122.998090","BURNABY"
"VA7OE","55.766700","-120.233300","DAWSON CREEK"
"VA7OMS","48.652700","-123.427890","NORTH SAANICH"
"VA7OPD","49.213900","-123.134800","VANCOUVER"
"VA7ORR","48.488300","-123.410790","VICTORIA"
"VA7PBV","49.229000","-122.951890","BURNABY"
"VA7PCH","49.213900","-123.134800","VANCOUVER"
"VA7PCK","48.446500","-123.510400","Victoria"
"VA7PCP","49.190500","-122.810900","SURREY"
"VA7PCX","48.436100","-123.409700","VICTORIA"
"VA7PDD","49.149400","-122.906700","DELTA"
"VA7PDF","49.245800","-122.773400","PORT COQUITLAM"
"VA7PDN","49.186400","-123.113200","RICHMOND"
"VA7PE","49.103400","-122.654400","LANGLEY"
"VA7PGB","49.685700","-124.995300","Courtenay"
"VA7PIN","49.296700","-122.845690","PORT MOODY"
"VA7PLJ","49.239400","-122.853200","Coquitlam"
"VA7PMG","49.245800","-122.773400","PORT COQUITLAM"
"VA7PQR","48.474000","-123.311800","VICTORIA"
"VA7PSD","48.442300","-123.321600","VICTORIA"
"VA7PVL","48.453800","-123.337400","VICTORIA"
"VA7PWT","49.352500","-124.446900","Qualicum Beach"
"VA7QAT","49.272600","-123.007000","BURNABY"
"VA7QFA","49.256100","-122.856200","COQUITLAM"
"VA7QJD","49.175700","-121.930100",""
"VA7RAU","48.436100","-123.409700","VICTORIA"
"VA7RBE","53.876900","-122.803600","PRINCE GEORGE"
"VA7RBX","49.022200","-122.800290","White Rock"
"VA7RFA","49.229000","-122.951890","BURNABY"
"VA7RFE","48.446500","-123.510400","VICTORIA"
"VA7RHY","49.133600","-123.114300",""
"VA7RIF","49.341600","-123.262200","WEST VANCOUVER"
"VA7RIR","48.474000","-123.311800","VICTORIA"
"VA7RLF","49.680500","-124.979200","COURTENAY"
"VA7RMF","49.209600","-122.997800","BURNABY"
"VA7RMU","49.980500","-125.224300","CAMPBELL RIVER"
"VA7RPO","49.267500","-122.929590","BURNABY"
"VA7RSA","49.216918","-122.674706","Pitt Meadows"
"VA7RSK","49.684400","-124.930300","COMOX"
"VA7RTT","48.453800","-123.337400","VICTORIA"
"VA7RTZ","49.980500","-125.224300","Campbell River"
"VA7RUG","49.680500","-124.979200","COURTENAY"
"VA7RVC","50.258300","-119.266700","VERNON"
"VA7RYZ","48.446500","-123.510400","VICTORIA"
"VA7RZZ","48.446500","-123.510400","Hope"
"VA7SBO","49.171700","-121.951200","CHILLIWACK"
"VA7SBS","49.213900","-123.134800","VANCOUVER"
"VA7SFE","49.685700","-124.995300","COURTENAY"
"VA7SKW","49.322900","-124.324600","Nanaimo"
"VA7SMM","49.024900","-123.083400","DELTA"
"VA7SNE","48.890800","-123.539800","SALT SPRING ISLAND"
"VA7SNR","48.474000","-123.311800","VICTORIA"
"VA7SOP","48.446500","-123.510400","VICTORIA"
"VA7SRE","48.652700","-123.427890","Sidney"
"VA7SSG","49.218200","-123.041100","VANCOUVER"
"VA7SVB","49.171700","-121.951200","CULTUS LAKE"
"VA7SWS","49.262200","-123.092800",""
"VA7SXC","49.247800","-123.090500","VANCOUVER"
"VA7TAH","49.477400","-124.825400","FANNY BAY"
"VA7TAN","49.171700","-121.951200","CHILLIWACK"
"VA7TAX","49.257900","-123.131200","SURREY"
"VA7TCV","49.239400","-122.853200","COQUITLAM"
"VA7TDY","49.680500","-124.979200","COURTENAY"
"VA7TEO","49.197400","-122.489800","Maple Ridge"
"VA7TET","49.175700","-121.930100","CHILLIWACK"
"VA7TGK","49.684400","-124.930300","COMOX"
